3328	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11318	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3860	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4801	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10388	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10740	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
11487	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11616	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2040	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3320	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5214	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4248	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7956	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1917	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5298	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17606	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8412	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4158	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4263	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6682	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10457	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7175	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6292	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2441	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8820	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4626	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12386	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8006	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1965	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14370	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1585	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9629	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1794	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6192	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15785	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3683	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6836	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15989	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
299	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6368	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9656	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15946	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16827	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4440	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14708	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2949	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1458	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
7618	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8782	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5100	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5801	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
559	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13731	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1479	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12733	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14097	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
619	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3256	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13074	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13586	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14570	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
16034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8974	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5603	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1646	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11736	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11404	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9578	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8233	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
17794	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1807	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10699	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7159	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
6240	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12913	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10724	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5860	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3639	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17623	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6564	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10794	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16709	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11197	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14396	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4484	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3688	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11144	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
16241	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7163	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
9296	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
615	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12839	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3619	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2993	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
7215	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16396	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16634	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9428	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11730	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10866	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9091	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5934	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
13122	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3358	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
13462	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3415	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3555	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
16083	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13751	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4614	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
16482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8822	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
16173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2427	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15584	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17443	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12275	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4190	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4233	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
319	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7596	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12249	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4577	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2478	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10046	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5547	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6098	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11175	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15871	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5163	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6837	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5778	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11966	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15139	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9336	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3075	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8799	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14631	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13392	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11937	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6498	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
16224	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5322	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
276	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15125	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
735	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6110	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3001	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15496	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1168	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14762	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11477	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2025	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11618	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9938	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1108	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3105	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4905	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3832	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3811	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14172	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15284	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12851	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5419	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5345	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8555	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10023	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14101	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
11291	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15625	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4978	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2912	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10656	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9597	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10747	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7609	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9181	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
17583	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
14645	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3327	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
562	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
14903	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9868	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7530	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4945	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4246	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3891	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15639	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5987	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9557	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10897	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10041	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4836	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17120	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7918	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
712	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6943	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2895	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
11003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16460	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2262	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17093	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6697	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9419	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2233	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7233	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9161	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4337	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7441	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6797	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10956	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14963	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13402	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14118	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12499	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4768	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1742	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10827	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1207	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
391	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8019	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6970	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11895	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3324	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4262	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16189	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
443	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
15908	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5233	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
