1732	1711
1732	1591
1732	1741
1732	131
1732	2289
1732	163
1732	1725
1732	1572
1732	1730
1732	1718
1732	1995
1732	1849
1732	14694
1732	6253
1732	162
1732	127
1732	141
1732	157
1732	10033
1732	1731
1732	1699
1732	124
1732	12819
1732	1975
1732	6278
1732	186
1732	6235
1732	10029
1732	63
1732	1876
1732	1706
1732	6247
1732	1982
9185	1017
9185	9116
9185	12898
9185	9190
590	570
590	577
10421	10109
10421	6353
10421	10424
10421	10420
10421	10426
8701	5599
8701	467
8701	2614
8701	2623
8701	14482
8701	396
8701	8697
8701	11379
8701	6688
8701	5000
8701	1260
8701	11588
8701	3555
8701	3574
8701	8491
8701	8724
8701	2613
8701	643
8701	8107
8701	9049
8701	7678
8701	9709
8701	3533
8701	553
8701	11238
8701	701
8701	4393
8701	3254
8701	3886
8701	3989
8701	3884
3174	9328
3174	9241
3174	2728
3174	9074
3174	3292
3174	11792
3174	3361
3174	2993
3174	2897
3174	3185
16339	6092
16339	4869
16339	9141
16339	9142
16339	6388
16339	13441
12287	11166
12287	5940
12287	6010
12287	5822
12287	5920
12287	15892
12287	14473
15556	17104
10189	9923
10189	10192
10189	9948
10189	10180
10189	10191
6826	14605
6826	301
6826	2260
6826	15867
6826	13677
6826	13670
6826	8959
6826	11426
6826	1002
6826	2201
6826	1476
6826	5136
6826	6825
6826	237
6826	2146
6826	2226
6826	4472
6826	2211
6826	273
6826	2155
6826	2199
6826	15475
6826	8954
6826	13679
6826	2152
6826	14672
6826	13673
6826	10334
6826	9129
6826	13676
17291	16489
17291	17721
17291	5340
17291	3003
17291	7605
7511	7496
7511	9276
13242	13199
13242	10290
13242	13240
13242	13229
13242	13174
13242	13224
13242	13727
13242	13198
13242	14956
13242	12117
13242	14981
13242	13244
13242	14977
13242	10281
13242	13179
13242	10291
13242	13175
13242	13185
13242	14962
13242	13741
13242	13171
13242	13186
13242	14960
13242	13181
13242	13725
13242	13169
13242	16154
13242	13243
13242	14958
13242	13239
13242	13227
13242	16166
13242	13170
13242	13204
13242	14970
13242	13222
13242	14969
13242	13196
13242	13766
13242	14947
13242	14959
13242	13220
13242	13193
13242	13203
13242	13223
13242	16152
13242	13230
13242	13207
13242	14957
13242	13180
13242	13226
13242	13238
13242	16157
13242	16165
13242	13234
13242	14967
13242	13172
13242	13166
13242	13761
13242	14964
13242	13167
13242	13190
13242	13209
13242	13178
13242	13769
13242	14983
13242	16171
13242	13182
13242	13176
13242	13722
13242	13200
13242	13246
13242	13729
13242	14978
13242	14971
13242	13214
13242	13232
13242	13211
13242	13726
13242	13195
13242	14976
13242	13744
13242	14951
13242	13187
13242	13212
13242	13225
13242	13237
13242	13742
13242	13201
13242	13206
13242	16163
13242	13183
13242	13724
13242	13216
13242	13235
13242	13770
13242	13231
13242	13218
13242	13197
13242	13241
13242	13248
13242	14953
13242	13184
13242	13723
13242	13208
13242	5488
13242	13217
13242	13221
3633	3630
3633	3632
3633	16064
11175	4637
11175	13428
11175	11837
11175	11853
1408	6736
1408	6683
1408	2449
1408	2372
1408	8136
1408	6681
1408	8150
1408	1405
1408	2396
1408	8797
1408	1393
1408	8524
1408	6679
1408	2418
1408	2422
1408	8283
1408	8130
1408	6701
1408	2388
1408	2448
1408	6699
1408	6700
1408	8149
1408	8528
1408	2431
1408	1411
1408	1384
1408	4342
1408	2452
1408	1336
1408	4318
1408	1321
1408	1394
1408	8185
1408	6730
1408	8154
1408	1429
1408	2405
1408	1315
1408	1427
1408	1424
1408	1423
1408	6677
1408	2416
1408	1355
1408	8133
1408	8522
1408	2451
1408	2377
1408	4292
1408	8140
1408	4387
1408	4277
1408	8157
1408	1309
1408	1381
1408	1410
1408	6184
1408	2436
1408	4260
1408	8801
1408	1397
1408	2378
1408	1432
1408	7298
1408	6739
1408	6671
1408	1371
1408	8300
1408	6676
1408	6674
1408	4346
1408	4307
1408	1313
1408	1296
1408	8148
1408	2441
1408	4397
1408	1380
1408	1415
1408	1413
1408	8415
1408	2417
1408	8531
1408	2434
1408	6672
1408	2376
1408	8527
1408	8132
1408	1335
1408	6682
1408	4314
1408	4320
1408	5014
1408	2450
1408	15206
1408	6101
1408	6678
1408	8129
1408	2415
1408	8532
1408	6698
1408	1390
1408	8151
1408	2413
1408	1365
1408	1356
1408	2445
1408	8199
1408	8530
1408	6684
1408	1295
1408	1330
1408	1374
1408	1433
1408	2380
1408	1398
1408	4279
1408	1425
1408	6691
1408	8270
1408	6740
1408	1428
1408	8526
1408	2391
1408	8131
1408	6675
1408	2433
1408	1389
1408	2374
1408	1420
1408	1392
1408	16838
1408	8521
1408	8523
1408	2407
1408	3839
1408	1412
1408	1406
1408	8529
1408	4276
1408	1367
1408	8156
1408	10644
1408	1306
1408	8153
1408	8239
1408	8803
1408	2439
1408	1422
1408	3812
1408	3310
1408	1362
1408	2421
1408	4322
1408	1421
1408	3852
1408	1322
1408	1314
1408	2022
1408	2369
1408	8200
1408	1409
1408	1293
1408	8525
1408	2443
1408	4385
1408	1291
1408	6741
1408	1308
1408	1325
1408	8228
1408	3851
1408	12642
1408	1386
1408	1366
1408	4268
1408	2437
1408	2432
1408	1302
1408	8778
1408	6750
1408	2444
1408	1416
1408	3850
1408	1414
1408	2404
1408	6673
1408	3842
1408	6751
1408	8152
1408	6726
1408	1431
1408	4319
1408	1430
1408	4316
1408	8135
1408	8163
1408	6680
1408	2018
1408	8137
1408	2442
1408	4329
1408	1343
1408	4332
1408	1400
1408	6743
1408	8158
1408	6702
1408	1385
16773	13512
16773	2304
1443	1188
1443	13131
1443	13945
1443	4381
2593	2590
2593	2591
2593	2568
2593	1543
2593	2530
1962	1642
1962	11947
1962	1811
1962	1960
1962	151
1962	208
1962	167
1962	1572
1962	163
1962	2289
1962	1636
1962	131
1962	1741
1962	110
1962	106
1962	1674
1962	130
1962	1952
1962	161
1962	14715
1962	1771
1962	1645
1962	63
1962	1566
1962	1988
1962	1750
1962	1673
1962	1578
1962	6265
1962	186
1962	87
1962	1769
1962	1961
1962	76
1962	124
1962	1723
1962	1606
1962	1958
1962	176
1962	157
1962	6340
1962	148
5653	2004
5653	679
5653	5717
5653	6501
5653	10883
5653	5489
5653	9240
5653	5589
5653	7287
5653	15373
5653	5527
5653	9067
5653	5616
5653	13347
5653	7164
5653	5668
5653	15288
5653	2610
5653	10164
5653	7160
5653	16467
5653	638
5653	11561
5653	5627
5653	3980
5653	12411
5653	3586
5653	3213
5653	7586
5653	8573
1404	1401
1404	1405
1404	8554
1404	2388
1404	1328
1404	8243
1404	6184
1404	1314
1404	6182
1404	8251
1404	1306
1404	1429
1404	8185
1404	8534
1404	8525
1404	1361
1404	2363
1404	1388
1404	8248
1404	1400
1404	1340
1404	8212
1404	2368
1404	1327
6131	10398
6131	1227
6131	392
6131	3186
6131	2962
6131	701
6131	9105
6131	9276
14311	5326
6857	9299
6857	3302
6857	4955
6857	6892
6857	5660
6857	2046
6857	404
6857	6855
6857	6758
6857	4011
6857	6670
6857	9424
6857	7767
3264	5000
3264	3256
3264	3260
3264	3907
3264	735
3264	3268
3264	2599
3264	3273
3264	5633
3264	3374
3264	569
3264	2883
3264	1275
3264	8739
3264	6481
3264	5735
3264	12248
3264	2614
3264	682
3264	9339
3264	3295
3264	9135
3264	9350
3264	4429
3264	2801
3264	5631
3264	3314
3264	3321
3264	556
3264	3279
3264	9325
3264	3142
3264	529
3264	13397
3264	9014
3264	2882
3264	538
3264	2866
3264	7685
3264	7983
3264	15706
3264	2716
3264	2080
3264	2714
3264	5702
3264	7316
3264	763
3264	9257
3264	7118
3264	7769
3264	5662
3264	2674
3264	7746
3264	3274
3264	600
3264	1451
3264	2683
3264	3248
3264	3213
3264	707
3264	2856
3264	3253
3264	15802
3264	3254
3264	1529
3264	1459
3264	3925
3264	7446
3264	2610
3264	10627
3264	3300
3264	9331
3264	15284
3264	2126
3264	401
3264	9332
3264	2899
3264	4523
3264	12206
3264	527
3264	3950
3264	13323
3264	9007
3264	7508
3264	648
3264	16385
3264	5680
3264	9337
3264	385
3264	484
3264	9329
3264	3235
3264	574
3264	8435
3264	15208
3264	2664
3264	3182
3264	3252
3264	7241
3264	3939
3264	8438
3264	3561
3264	3296
3264	689
3264	9336
3264	12670
3264	11073
3264	2056
3264	670
3264	3310
3264	388
3264	3354
3264	528
3264	3284
3264	9326
3264	640
3264	7490
3264	2658
3264	3290
3264	2678
3264	566
3264	1210
3264	4259
3264	701
3264	3225
3264	1064
3264	5903
3264	3297
3264	12126
3264	790
3264	8140
3264	578
3264	3309
3264	3308
3264	2662
3264	3929
3264	8442
3264	3280
3264	661
3264	1171
3264	565
3264	558
3264	11797
3264	4887
3264	503
3264	2926
15227	63
15227	17093
15227	3424
15227	1262
15227	2819
16007	16006
16007	16005
16007	16042
16007	16618
16007	1044
16007	16044
16007	16046
16007	16010
16007	16045
16007	15994
16007	16061
16007	16051
16007	16011
16007	15996
16007	15995
16007	16048
16007	15998
16007	15997
16007	15999
16007	16454
16007	1045
16007	16003
16007	16002
16007	16038
16007	16001
16007	16004
16007	12799
16007	1050
16007	16041
16007	16063
16007	16021
16007	16022
16007	16054
16007	16031
16007	16453
16007	1043
16007	14446
16007	16023
16007	16024
16007	16025
16007	1093
16007	16030
16007	10339
16007	16027
16007	16026
16007	16058
16007	16013
16007	16037
16007	16012
16007	16047
16007	16062
16007	16017
16007	16016
16007	16015
16007	16014
16007	16034
16007	16020
16007	16018
16007	1081
16007	1128
16007	16616
16007	16028
16007	16055
16007	16060
16007	16040
16007	16033
7542	6249
7542	2333
7542	6259
7542	12004
7542	2322
7542	13021
7542	12005
7542	1864
7542	1645
7542	6226
7542	1626
7542	117
7542	7193
7542	7191
7542	7517
7542	499
7542	3067
7542	1565
7542	10068
7542	2305
7542	6422
7542	7189
7542	162
7542	164
1010	14665
1010	5984
1010	2257
1010	6634
1010	9661
7268	3884
7268	6673
8439	10722
8439	6876
8439	10729
8439	3304
8439	2607
5994	5996
5994	10746
4582	12110
4582	4440
4582	4496
4582	15967
4582	4583
4582	4572
4582	4484
4582	15965
4582	12085
4582	4476
4582	12113
4582	12111
4582	10490
4582	4575
4582	12099
7708	10730
7708	10652
7708	7049
7708	10731
7708	7353
7708	16915
7708	10729
7708	559
7708	4852
871	7876
871	7915
871	872
871	866
871	835
871	932
871	7912
871	9718
871	854
871	9724
871	809
871	10405
871	8247
871	9973
871	7868
2097	7716
2097	441
2097	2089
2097	3798
5778	5780
5778	6142
5778	1525
5778	2869
9608	14441
9608	8073
9608	15336
9608	1086
9608	14445
7405	9950
7405	10327
7405	10338
7405	14336
7405	10748
7405	46
7405	13485
7405	12192
7405	7335
7405	14342
7405	44
7405	3076
7405	15438
7405	17247
7405	12594
7405	17484
14121	1531
10017	13858
10017	3884
6258	14721
6258	3361
17428	15236
369	379
369	17148
369	14283
369	7670
369	357
369	366
369	15241
369	372
369	14285
369	15244
369	7651
369	360
369	345
369	368
369	373
15866	9150
15866	5126
15866	237
6361	6156
6361	16545
6361	9605
6361	5808
15531	2550
15531	6597
15531	1482
15531	5865
15531	12269
15531	12547
15531	2509
14510	2750
14510	3052
7830	872
7830	873
7830	7832
7830	9975
7830	14381
7830	9982
7830	11302
7830	7091
7830	14162
7830	768
7830	856
7830	7829
7830	9979
7830	9720
7830	13795
7830	12415
7830	7870
7830	8684
7830	860
7830	7850
7830	15335
7830	9981
7830	916
7830	930
7830	940
7830	808
7830	7866
7830	9069
7830	3199
7830	7876
7830	13796
7830	896
7830	7880
7830	15880
7830	7851
7830	7388
7830	7831
7830	6993
7830	920
7830	919
7830	11300
7830	13410
7830	6903
7830	827
7830	8345
7830	7968
7830	13383
7830	9772
7830	879
10060	7538
10060	2286
10060	2323
10060	162
15231	3399
1755	1889
1755	1645
1755	1673
1755	10028
1755	81
1755	1759
1755	1619
1755	1664
1755	2341
1755	1756
1755	11495
1755	157
1755	153
12269	5865
12269	2550
3126	3516
3126	5604
4368	6832
4368	13136
4368	1950
4368	890
4368	6643
4368	6801
4368	6892
4368	4450
531	10602
531	2072
531	3142
531	384
531	701
531	15450
13806	5253
13806	5318
13806	13805
13806	5232
13806	13816
13806	12827
13806	5293
13806	5322
13806	5228
13806	5260
10832	10815
10832	17166
10832	12074
10832	12073
10832	17165
10832	10829
10832	17153
10832	15765
10832	10564
10832	10796
10832	12085
10832	17170
10832	10791
10832	15459
10832	4484
10832	17573
10832	10833
10832	6456
10832	10788
10832	10834
10832	10830
10832	10806
10832	10808
10832	16399
10832	10827
10832	10793
10832	10809
10832	16393
6318	162
6318	173
6318	2331
6318	1632
6318	1649
6318	163
6318	12486
6318	6222
6318	89
6318	1626
6318	1898
6318	6249
6318	1797
6318	127
6318	164
6318	6258
6318	1747
6318	1688
6318	131
6318	3067
6318	12458
6318	2326
6318	166
6318	6194
6318	1950
6318	6292
6318	1864
6318	2333
6318	2324
6318	2316
6837	6913
6837	6752
6837	6670
6837	4011
6837	5011
6837	6665
6837	6839
6837	9456
6837	4368
12653	4509
12653	10833
12653	10504
12653	10783
12653	10797
12653	15409
12653	10812
8322	7944
8322	9307
8322	9276
8322	8758
8322	8319
8322	8321
8322	657
8322	8963
8322	8328
8322	9268
8322	9269
8322	7493
8322	6581
8322	8331
8322	9273
8322	9223
8322	7492
8322	6176
8322	9262
8322	6180
8322	7167
8322	725
8322	4477
8322	6177
8322	7509
8322	9271
8322	8335
8322	4217
8322	7955
8322	7767
11305	8467
11305	879
11305	13897
11305	940
11305	930
11305	806
11305	13383
11305	12232
11305	490
11305	805
11305	9775
11305	9721
11305	6978
11305	804
11305	7734
11305	9776
11305	7070
11305	6624
11305	11300
11305	919
11305	836
11305	15840
11305	7830
11305	7831
11305	7081
11305	923
11305	7978
11305	479
11305	768
11305	11302
11305	11809
11305	7047
11305	7871
11305	7914
11305	9753
11305	13409
11305	13797
11305	6962
11305	7832
15366	2260
15366	9150
15366	6827
15366	6633
15366	966
15366	2227
15366	9668
15366	15908
15366	235
15366	1261
3095	2743
1418	1355
1418	1314
1418	1336
1418	8560
1418	8523
1418	1405
1418	1433
1418	1426
1418	1430
1418	1325
1418	2427
17202	16083
17202	16078
17202	13738
17202	16349
17202	17453
17202	13717
17202	16350
17202	16348
17202	16089
17202	17454
17202	17456
17202	16358
17202	16081
17202	16351
17202	13720
17202	17452
17202	16093
17202	13715
17202	17207
17202	10636
17202	13716
17202	16092
17202	16094
17202	16075
17202	13718
2848	10104
2848	2872
2848	6458
2848	2840
2848	10087
2848	2860
2848	2838
2848	3022
2848	789
2848	2864
2848	2879
2848	3023
2848	2859
2848	2962
2848	2886
2848	10098
2848	2855
2848	6507
2848	9107
2848	2830
2848	3000
2848	2865
2848	2678
2848	2870
2848	2941
2848	11798
2848	2977
2848	2973
2848	2974
2848	2966
2848	9316
2848	2837
2848	2836
2848	2868
2848	2934
2848	2845
2848	2976
2848	2961
2848	2888
2848	2828
2848	2992
2848	2994
2848	2832
2848	10096
2848	2843
2848	2944
2848	2839
2848	2835
2848	2878
2848	6462
2848	6461
2848	2847
2848	5781
2848	2854
3089	14298
3089	2547
3089	5973
3089	6524
3089	3032
3089	5860
3089	12263
3089	3046
3089	2482
3089	2770
3089	5865
3089	5945
3089	2792
3089	17119
3089	3082
3089	3087
3089	5886
3089	2491
3089	12296
3089	226
3089	3088
3089	12732
5303	5296
5303	17343
5303	5259
5303	5249
5303	5238
5303	5284
5303	3003
2603	2654
2603	2608
2603	2701
16727	16816
16727	1227
16171	13183
16171	13177
16171	13203
16171	16607
16171	13178
1684	1839
1684	1688
1684	1793
1684	1551
1684	207
1684	11480
1684	1920
1684	127
1684	164
1684	1742
1684	1880
1684	1744
1684	1903
1684	1709
1684	1718
1684	1664
1684	1955
1684	1663
1684	2324
1684	10697
1684	1858
1684	1760
1684	1682
1684	1827
1684	1761
1684	1639
1684	1659
1684	6198
1684	1950
1684	1680
1684	1971
1684	1572
1684	163
1684	11958
1684	1978
1684	1661
1684	1698
1684	1556
1684	1807
1684	1851
1684	11481
1684	1785
1684	162
1684	1563
1684	1692
1684	6185
1684	14068
1684	1995
1684	1719
1684	10703
1684	11787
1684	3666
1684	1699
1684	1570
1684	1641
1684	1668
1684	1881
1684	1876
1684	10702
1684	1945
1684	1599
1684	1626
1684	1645
1684	1637
1684	1578
1684	1593
5610	7486
5610	3905
5610	12155
5610	627
5610	11542
5610	5551
5610	8936
7463	4849
7463	1257
7463	13460
7463	1512
7463	1244
7463	14853
7463	10259
7463	10295
7463	10283
7463	2937
7463	6156
7463	1270
7463	2843
7463	14122
7463	4828
17562	17563
17562	16978
17562	16920
17562	17483
17562	15152
17562	17564
17562	17417
17562	17559
17562	15163
17562	8293
17562	17374
3306	3282
3306	3187
3306	692
3306	15285
3306	9021
3306	721
3306	626
3306	5036
3306	9079
3306	2896
3306	728
3306	701
3306	6131
3306	3186
3306	3142
3306	9276
3306	3295
3306	9105
3306	3317
3306	3258
3306	6900
3306	3930
3306	452
3306	400
3306	3292
3306	8823
3306	4993
3306	6502
11019	14109
11019	4057
11019	3479
11019	4009
11019	14860
11019	6970
11019	3464
11019	7923
11019	4038
11019	14380
11019	3710
11019	3722
4773	4755
4773	12681
4773	8004
4773	4814
4773	5225
4773	4668
4773	8013
4773	4742
4773	4681
4773	4676
4773	5207
4773	4812
4773	4735
5163	7431
5163	10774
5163	5171
5163	15440
5163	8060
5163	7420
5163	5160
5163	5164
5163	7974
5163	5177
4498	4499
4498	4437
4498	4497
4498	4581
4498	4476
14845	14825
14845	14830
14845	14844
14845	17064
14845	17032
14892	2268
14892	12345
14892	1664
14892	10695
14892	1661
14892	2344
14892	2323
14892	12335
14892	1821
14892	1869
5435	5451
5435	5391
5435	5389
5435	5446
5435	5448
5435	5383
5435	5404
5435	5457
5435	5403
5435	9845
5435	5401
5435	5453
5435	11320
5435	5430
5435	11333
5435	5405
5435	5496
5435	5425
5435	5420
5435	5414
5435	5413
5435	5412
5435	5442
5435	11334
5435	5509
5435	9859
5435	5484
5435	5514
5435	9843
5435	5437
5435	5355
5435	5479
5435	5352
5435	5372
5435	5460
5435	9860
5435	5429
5435	3977
5435	11332
5435	5462
5435	5366
5435	5361
5435	5362
5435	5465
5435	5380
5435	11322
5435	5518
5435	551
5435	11336
5435	5390
5435	5388
5435	5452
5435	5386
5435	5499
5435	5458
5435	5454
5435	5394
5435	5428
5435	5408
5435	5440
5435	9842
5435	5406
5435	5407
5435	5443
5435	5521
5435	5424
5435	5423
5435	5422
5435	5411
5435	11329
5435	5475
5435	5476
5435	5477
5435	5516
5435	5349
5435	7141
5435	11345
5435	5342
5435	9853
5435	5357
5435	11346
5435	5368
5435	9849
5435	11327
5435	5363
5435	5382
5435	5466
5435	5381
5435	5468
5435	5469
5435	5517
5435	5463
10382	10927
10382	4066
10382	8639
10382	7251
10382	604
10382	8618
10382	7122
10382	5731
10382	7904
10382	3689
10382	6811
10382	688
10382	4057
10382	3763
10382	3474
8087	3257
8087	723
8087	447
8087	4998
8087	3279
12593	13131
12593	582
7991	8616
7991	8615
7991	10914
14478	7767
14478	3556
14478	15889
14478	5670
2247	16655
3746	6844
3746	6928
3746	6617
3746	6892
3746	4359
3746	3476
3746	4368
3746	6641
3746	6794
3746	6839
3746	12525
3746	6918
3746	6643
3746	6655
3746	6665
3746	6668
3746	6818
3746	6670
3746	6888
3746	4453
3746	6752
3746	6758
3746	3745
3746	13149
3746	3728
3746	4450
3746	6646
3746	6848
3746	6763
3746	6842
3746	6773
9381	2896
9381	728
9381	721
2944	2923
2944	2957
2944	2974
2944	2865
2944	4840
2944	2859
2944	10096
2944	3027
2944	2945
2944	10091
2944	5777
2944	2962
2944	2838
2944	14326
2944	10104
4362	3069
425	418
425	384
425	3186
425	2019
425	11298
425	7049
425	481
425	4495
425	4475
425	6900
425	3247
425	386
1424	1354
1424	1317
1424	8530
1424	1385
1424	8199
1424	3690
1424	1343
1424	1390
1424	1388
1424	8532
1424	2415
1424	6682
1424	1351
1424	1434
1424	8527
1424	8163
1424	1345
1424	1430
1424	1431
1424	1415
1424	1413
1424	1360
1424	1416
1424	4397
1424	2441
1424	3842
1424	8531
1424	2417
1424	8143
1424	1386
1424	1417
1424	8228
1424	2437
1424	2438
1424	1350
1424	8261
1424	1366
1424	1313
1424	8525
1424	6739
1424	1291
1424	1293
1424	1353
1424	1397
1424	1357
1424	1376
1424	17767
1424	13993
1424	2427
1424	1432
1424	3807
1424	1349
1424	1332
1424	1409
1424	1421
1424	1418
1424	8774
1424	1362
1424	2377
1424	2451
1424	1427
1424	1429
1424	1303
1424	6730
1424	1306
1424	1394
1424	2416
1424	1336
1424	1321
1424	1412
1424	1305
1424	8528
1424	1347
1424	4276
1424	1420
1424	6700
1424	2374
1424	1389
1424	2448
1424	4034
1424	8523
1424	8521
1424	8547
1424	1392
1424	8524
1424	8175
1424	6679
1424	1393
1424	1426
1424	8771
1424	1425
1424	8138
1424	8283
1424	8526
1424	1295
1424	6736
1424	6684
1424	1433
1424	1405
1424	2380
11374	569
11374	701
11374	7457
10362	4840
10362	7786
10362	3225
10362	7791
10362	10873
10362	1440
3496	6900
3496	579
3496	5036
3496	874
3496	4983
3496	3367
3496	4997
3496	4984
3496	9072
3496	6502
3496	2041
3496	8585
3496	3213
3496	7120
3496	5674
3496	4986
9233	3435
9233	660
9233	5758
9233	3884
9190	13677
9190	12133
9190	8957
9190	1023
9190	9661
9190	15481
9190	2201
231	3758
231	3757
231	14859
231	15044
231	9056
231	1505
231	12609
231	10430
231	3716
231	7717
231	10432
231	5669
231	4875
2638	3434
2638	2896
2638	7294
2638	7795
17507	17505
17507	17050
17507	17261
17507	17283
12871	10285
3338	12400
3338	3960
12030	12019
12030	12023
12030	12033
12030	12849
1982	1902
1982	1718
1982	1869
1982	1596
1982	162
1982	164
1982	6261
1982	1840
1982	1777
1982	1612
1982	1598
1982	127
1982	1588
1982	1702
1982	130
1982	106
1982	1722
1982	1741
1982	1906
1982	1661
1982	1983
1982	3651
1982	62
1982	1679
1982	1923
1982	17011
1982	1763
1982	1578
1982	1746
1982	1847
1982	1941
1982	1877
1982	3667
1982	1876
1982	1760
1982	1835
1982	1762
1982	1761
1982	1764
1982	1715
1982	6247
1982	1727
1982	10697
1982	1868
1982	14362
1982	3666
1982	1573
1982	17010
1982	1699
1982	1719
1982	1579
1982	1664
1982	1800
9113	6900
9113	10398
9113	7590
9113	3133
9113	7277
9113	11068
9113	3930
9113	3140
9113	7720
9113	721
9113	9077
9113	1067
9113	9105
9113	3195
9113	692
9113	8980
9113	4429
9113	3142
9113	1231
9113	660
9113	7506
9113	3870
9113	11096
9113	3867
9113	3143
9113	4415
9113	9114
9113	2071
9113	9108
9113	9879
9113	3186
9113	546
9113	3266
9113	6490
9113	7457
9113	5494
9113	7321
9113	706
9113	465
9113	9100
9113	1064
9113	6849
9113	701
9113	11072
9113	9331
9113	4950
9113	3306
9113	4205
9113	1069
9113	654
9113	2896
9113	3141
9113	452
1894	2316
1894	1890
1894	1681
1894	12008
1894	10026
1894	14053
1894	2333
1894	6254
1894	124
1894	184
1894	6292
1894	7562
1894	6272
1894	2315
1894	14713
1894	105
1894	7528
1894	6194
1894	1950
1894	1715
1894	1827
1894	6423
1894	1677
1894	12458
1894	2300
1894	12511
1894	12457
1894	1605
1894	182
1894	1964
1894	1631
1894	1741
1894	131
1894	10055
1894	7539
1894	193
1894	1688
1894	12430
1894	6338
1894	2305
1894	1895
1894	6318
1894	1718
1894	208
1894	197
1894	6416
1894	10053
1894	1949
1894	12545
1894	12015
1894	6258
1894	1896
1894	1596
1894	164
1894	7548
1894	127
1894	409
1894	6415
1894	6445
1894	7545
